NAME                  GPU_COUNT   GPU_TYPE
l4-69ddf84dbb-6jpwt   1           l4
l4-69ddf84dbb-6kmjq   1           l4
l4-69ddf84dbb-6lp9z   1           l4
l4-69ddf84dbb-6m2st   1           l4
l4-69ddf84dbb-6mvf9   1           l4
l4-69ddf84dbb-6nxzp   1           l4
l4-69ddf84dbb-6qf95   1           l4
l4-69ddf84dbb-6sj2t   1           l4
l4-69ddf84dbb-6sldj   1           l4
l4-69ddf84dbb-6t2r5   1           l4
l4-69ddf84dbb-6td2g   1           l4
l4-69ddf84dbb-6tgs4   1           l4
l4-69ddf84dbb-6tv8c   1           l4
l4-69ddf84dbb-6z62x   1           l4
l4-69ddf84dbb-6zkv6   1           l4
l4-69ddf84dbb-6zmrj   1           l4
l4-69ddf84dbb-6zqf6   1           l4
l4-69ddf84dbb-6zsn7   1           l4
l4-69ddf84dbb-72lcj   1           l4
l4-69ddf84dbb-749vh   1           l4
l4-69ddf84dbb-74glf   1           l4
l4-69ddf84dbb-74wl6   1           l4
l4-69ddf84dbb-76vv2   1           l4
l4-69ddf84dbb-776r6   1           l4
l4-69ddf84dbb-77nqr   1           l4
l4-69ddf84dbb-77xbq   1           l4
l4-69ddf84dbb-78cl9   1           l4
l4-69ddf84dbb-792k7   1           l4
l4-69ddf84dbb-79ftm   1           l4
l4-69ddf84dbb-7c27q   1           l4
l4-69ddf84dbb-7csdq   1           l4
l4-69ddf84dbb-7ctnx   1           l4
l4-69ddf84dbb-7d5rp   1           l4
l4-69ddf84dbb-7g7dv   1           l4
l4-69ddf84dbb-7h48t   1           l4
l4-69ddf84dbb-7h8kj   1           l4
l4-69ddf84dbb-7h8s2   1           l4
l4-69ddf84dbb-7jb7q   1           l4
l4-69ddf84dbb-7mn5q   1           l4
l4-69ddf84dbb-7njlh   1           l4
l4-69ddf84dbb-7npv4   1           l4
l4-69ddf84dbb-7nw7f   1           l4
l4-69ddf84dbb-7p9c6   1           l4
l4-69ddf84dbb-7q8bm   1           l4
l4-69ddf84dbb-7qkkt   1           l4
l4-69ddf84dbb-7qw97   1           l4
l4-69ddf84dbb-7qwm7   1           l4
l4-69ddf84dbb-7rc75   1           l4
l4-69ddf84dbb-7sll9   1           l4
l4-69ddf84dbb-7v4bx   1           l4
l4-69ddf84dbb-7vlh7   1           l4
l4-69ddf84dbb-7wjv8   1           l4
l4-69ddf84dbb-7xtjw   1           l4
l4-69ddf84dbb-7zklr   1           l4
l4-69ddf84dbb-7zzj5   1           l4
l4-69ddf84dbb-82cfn   1           l4
l4-69ddf84dbb-82hm5   1           l4
l4-69ddf84dbb-87kmg   1           l4
l4-69ddf84dbb-8874q   1           l4
l4-69ddf84dbb-88dbp   1           l4
l4-69ddf84dbb-88j6h   1           l4
l4-69ddf84dbb-89b2l   1           l4
l4-69ddf84dbb-89p9n   1           l4
l4-69ddf84dbb-8bdfj   1           l4
l4-69ddf84dbb-8btjd   1           l4
l4-69ddf84dbb-8clfl   1           l4
l4-69ddf84dbb-8dj47   1           l4
l4-69ddf84dbb-8dljq   1           l4
l4-69ddf84dbb-8dpbh   1           l4
l4-69ddf84dbb-8dwcd   1           l4
l4-69ddf84dbb-8ffd8   1           l4
l4-69ddf84dbb-8ffsf   1           l4
l4-69ddf84dbb-8fqkp   1           l4
l4-69ddf84dbb-8ftj6   1           l4
l4-69ddf84dbb-8fzrj   1           l4
l4-69ddf84dbb-8fzrp   1           l4
l4-69ddf84dbb-8gvjn   1           l4
l4-69ddf84dbb-8gxlg   1           l4
l4-69ddf84dbb-8jmlr   1           l4
l4-69ddf84dbb-8jqfr   1           l4
l4-69ddf84dbb-8k42c   1           l4
l4-69ddf84dbb-8lf4v   1           l4
l4-69ddf84dbb-8ljbb   1           l4
l4-69ddf84dbb-8ll8m   1           l4
l4-69ddf84dbb-8lsw7   1           l4
l4-69ddf84dbb-8mbff   1           l4
l4-69ddf84dbb-8mp5h   1           l4
l4-69ddf84dbb-8mz8m   1           l4
l4-69ddf84dbb-8pfc8   1           l4
l4-69ddf84dbb-8q4lc   1           l4
l4-69ddf84dbb-8q7k2   1           l4
l4-69ddf84dbb-8qkzj   1           l4
l4-69ddf84dbb-8qs5g   1           l4
l4-69ddf84dbb-8rn9p   1           l4
l4-69ddf84dbb-8sqvm   1           l4
l4-69ddf84dbb-8tsxx   1           l4
l4-69ddf84dbb-8tt56   1           l4
l4-69ddf84dbb-8v47g   1           l4
l4-69ddf84dbb-8vrhg   1           l4
l4-69ddf84dbb-8wq7p   1           l4
l4-69ddf84dbb-8wvzq   1           l4
l4-69ddf84dbb-8wzxg   1           l4
l4-69ddf84dbb-8xjpv   1           l4
l4-69ddf84dbb-8xr7b   1           l4
l4-69ddf84dbb-8z4f5   1           l4
l4-69ddf84dbb-924dx   1           l4
l4-69ddf84dbb-92k7z   1           l4
l4-69ddf84dbb-94dw7   1           l4
l4-69ddf84dbb-95f72   1           l4
l4-69ddf84dbb-95w2d   1           l4
l4-69ddf84dbb-95xpq   1           l4
l4-69ddf84dbb-966fw   1           l4
l4-69ddf84dbb-96hp6   1           l4
l4-69ddf84dbb-96knp   1           l4
l4-69ddf84dbb-96pf5   1           l4
l4-69ddf84dbb-97rjr   1           l4
l4-69ddf84dbb-98879   1           l4
l4-69ddf84dbb-98ljl   1           l4
l4-69ddf84dbb-9b75r   1           l4
l4-69ddf84dbb-9c95p   1           l4
l4-69ddf84dbb-9d5ld   1           l4
l4-69ddf84dbb-9d8r9   1           l4
l4-69ddf84dbb-9fxxj   1           l4
l4-69ddf84dbb-9glh5   1           l4
l4-69ddf84dbb-9gwt8   1           l4
l4-69ddf84dbb-9hfw2   1           l4
l4-69ddf84dbb-9hjl2   1           l4
l4-69ddf84dbb-9jxdf   1           l4
l4-69ddf84dbb-9k8d6   1           l4
l4-69ddf84dbb-9kn6m   1           l4
l4-69ddf84dbb-9l58r   1           l4
l4-69ddf84dbb-9lj5l   1           l4
l4-69ddf84dbb-9ljhs   1           l4
l4-69ddf84dbb-9lpjs   1           l4
